room_id;host_id;room_type;district;district-name;neighbourhood_group;reviews;review_scores_rating;review_scores_overall_satisfaction;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;accommodates;bedrooms;price;minstay;latitude;longitude
2814653;8387305;Private room;20;Brigittenau;2005;47;4.8;4.9;4.7;4.2;4.2;3.7;4.6;2;1;37;3;48.226981;16.366791
3080300;9985293;Entire home/apt;3;Landstrasse;304;1;2.3;4.3;3.4;4.6;4.3;3.9;4.4;2;0;70;1;48.188092;16.387586
5227159;27047939;Entire home/apt;6;Mariahilf;602;13;2.5;4.6;2.6;5;4.9;4.9;4.5;2;1;51;2;48.191457;16.353087
6083353;31573870;Private room;8;Josefstadt;801;0;3.8;4.6;2.9;4.5;4.4;4.2;4.3;2;1;45;1;48.213079;16.346484
1837641;3287016;Entire home/apt;6;Mariahilf;601;48;3.3;4.6;5;4.2;4.6;4.1;4;4;2;112;3;48.199013;16.354134
1496444;7997635;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1506;0;2.5;4.8;2.9;4.1;4;4.2;3.5;4;1;78;1;48.197213;16.318168
893372;4751757;Private room;2;Leopoldstadt;204;9;4.3;4.2;4.6;4.9;4.4;5;4.5;2;1;44;1;48.220179;16.383465
5161935;5016955;Private room;22;Donaustadt;2232;2;4;4.1;4.6;4.8;3.6;3.6;3;2;1;38;1;48.235132;16.410616
6757206;1506263;Private room;4;Wieden;403;0;3.6;4.3;3.4;4.3;4.7;3.7;4.5;2;1;21;3;48.187718;16.36554
6558804;34302683;Entire home/apt;19;Doebling;1909;0;3.3;4.2;4.9;4.7;4.7;3.9;5;2;1;79;3;48.239171;16.338564
536895;1651453;Entire home/apt;6;Mariahilf;603;13;3.2;3.7;3.8;4;4.2;4.9;4.8;2;1;71;3;48.191223;16.342653
6699987;35071022;Entire home/apt;16;Ottakring;1607;0;4.9;3.8;4.8;4.2;4.5;4.2;4.8;2;2;73;1;48.210098;16.306446
5670951;29398595;Entire home/apt;9;Alsergrund;904;1;2.6;4.4;2.5;4.1;3.6;3.9;4.5;3;1;62;5;48.224158;16.350077
5011721;25847653;Entire home/apt;1;Innere Stadt;103;0;2.4;4.8;2.8;4.7;5;4.5;4.9;2;1;203;2;48.203383;16.36649
6220642;6860444;Entire home/apt;5;Margareten;501;1;3.8;3.8;3.5;4.1;4.4;3.5;4.7;5;2;102;1;48.192873;16.35666
1870737;8060786;Entire home/apt;8;Josefstadt;803;0;4.2;4.8;4.7;5;4;4.2;4.5;4;1;56;3;48.210129;16.342047
3305385;16693995;Entire home/apt;3;Landstrasse;304;2;3.4;4.1;2.9;5;4.3;4.9;4.7;;3;169;2;48.189415;16.386885
1226597;5888815;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1502;19;5;3.8;3.6;4.6;4.7;4.4;3.1;4;1;73;1;48.197799;16.328879
2848969;14570919;Entire home/apt;12;Meidling;1205;16;4;5;4.6;4;4.3;4.6;3.3;2;1;49;2;48.175793;16.32939
503695;2484271;Private room;17;Hernals;1703;0;2.2;4.9;3.5;4.3;4.4;4;3;5;1;34;7;48.217505;16.323976
6449071;5206601;Entire home/apt;4;Wieden;403;3;3.7;3.8;3.3;4.7;4;3.6;4.9;2;1;54;3;48.189363;16.368226
194442;195857;Private room;4;Wieden;402;6;3.2;4.6;3.5;4;3.6;4.1;4.7;2;1;56;1;48.189973;16.378564
2974831;15165941;Entire home/apt;6;Mariahilf;602;0;3.2;4.8;4;4.4;3.6;4.7;4.7;4;1;157;1;48.190703;16.349586
5206714;4034068;Entire home/apt;22;Donaustadt;2210;0;3.4;3.8;3.1;4.2;4;4.4;2.6;4;1;89;3;48.244345;16.42461
6435997;17704752;Entire home/apt;7;Neubau;705;0;3.4;4.3;3.6;4.2;4.7;4.9;4;4;2;282;3;48.205359;16.344417
5474347;28391554;Entire home/apt;7;Neubau;705;6;2.7;4.7;4.4;5;4.7;3.6;4;4;1;106;2;48.205183;16.342316
2031034;5874520;Entire home/apt;2;Leopoldstadt;203;2;2.1;3.6;3.6;4.2;3.6;3.7;4.4;3;1;51;5;48.217698;16.375499
4586947;23080549;Entire home/apt;3;Landstrasse;302;33;3.3;4.7;4.9;4.5;4.3;5;4.5;2;1;79;2;48.203384;16.389607
2048811;10221739;Private room;13;Hietzing;1308;1;4.9;5;3.7;4.4;3.7;4.1;3.7;2;1;40;3;48.173208;16.282955
3070510;9406646;Entire home/apt;3;Landstrasse;301;5;3.4;3.8;4.6;4.9;4.6;5;4.3;4;1;61;2;48.209875;16.394031
3648944;14635759;Entire home/apt;14;Penzing;1403;7;3.1;3.9;2.8;4.4;4.8;3.9;5;4;2;77;3;48.19048;16.313702
119627;341923;Entire home/apt;2;Leopoldstadt;207;9;4.3;4;3.3;4;4.6;4.8;4.7;5;1;66;2;48.221552;16.404405
7167321;37540069;Private room;7;Neubau;705;0;2.6;4;3.3;4.8;4.7;4.6;4.4;2;1;34;1;48.205038;16.337964
5845738;22810000;Entire home/apt;9;Alsergrund;902;12;3.7;4;3.4;4.4;3.6;4.9;5;4;2;95;1;48.221057;16.366228
6251480;32470301;Private room;15;Rudolfsheim-Fuenfhaus;1502;0;4.2;3.7;3.1;4.4;4;3.7;3.4;2;1;45;1;48.19632;16.330746
611325;3031487;Entire home/apt;2;Leopoldstadt;204;7;4.3;5;4.3;4.3;4.5;4.8;4.4;;2;90;3;48.213402;16.379545
2037017;246896;Entire home/apt;3;Landstrasse;301;2;5;4.1;4.1;5;4.8;3.9;4;4;1;79;2;48.211718;16.38988
299263;1392454;Private room;6;Mariahilf;602;69;2;4.9;3.1;5;4.8;4.8;4.6;4;1;33;2;48.189648;16.341861
2517340;12887085;Entire home/apt;3;Landstrasse;302;0;4.7;5;3.7;4.7;4.8;4.8;4.9;;2;152;3;48.20425;16.397466
3714942;18962765;Entire home/apt;18;Waehring;1802;20;2.9;4.3;3.6;4.2;4;4;4.4;4;1;67;2;48.231653;16.330196
2063353;4304771;Entire home/apt;3;Landstrasse;307;0;3.9;4.2;2.5;4.1;4;4.1;4.7;4;1;80;14;48.195852;16.410682
6433460;3095571;Entire home/apt;20;Brigittenau;2005;3;2.3;4.6;3.3;4.4;4.1;4.1;4;2;1;51;;48.228104;16.369678
5932160;4304771;Entire home/apt;20;Brigittenau;2002;0;4.7;4.4;4.3;4.2;4.6;4.7;3.2;4;1;72;14;48.231802;16.387528
1108128;5874520;Entire home/apt;9;Alsergrund;905;1;3;3.9;3.2;4.3;4.6;4.9;5;2;1;62;7;48.215902;16.362379
7050920;11185820;Private room;5;Margareten;502;0;2.7;4.7;2.6;4.5;4.7;4.2;4.6;2;1;34;1;48.186453;16.36571
3040617;7923253;Entire home/apt;2;Leopoldstadt;204;35;5;4;3.5;4.1;4.9;4;4;2;0;76;2;48.212223;16.378289
4376448;13951194;Entire home/apt;1;Innere Stadt;105;3;4.8;4.7;3.8;4.6;4.3;3.6;4;4;2;181;2;48.213123;16.372471
6511900;20933670;Entire home/apt;21;Floridsdorf;2111;0;3.9;4.4;4.6;4.1;4.4;3.6;4.5;5;2;81;1;48.274887;16.406083
1573996;7997635;Private room;12;Meidling;1205;4;3.2;4.3;3.5;4.1;3.5;4.5;3.8;4;1;55;1;48.176439;16.329272
2962832;4259916;Entire home/apt;1;Innere Stadt;101;0;4.4;3.5;5;4.1;5;3.5;4.7;3;1;112;2;48.210078;16.379182
5160268;26687009;Private room;7;Neubau;703;0;4.8;4;4.5;4.9;4.7;4.5;4.9;2;1;34;1;48.201559;16.345652
951889;4443503;Entire home/apt;4;Wieden;401;10;3.3;3.9;3.7;5;3.8;3.5;4.6;2;1;113;4;48.197615;16.372106
4152792;21547106;Private room;10;Favoriten;1008;2;2.9;4.5;4.8;4.3;4.7;4;4;2;1;40;1;48.172754;16.357295
1565585;8328309;Entire home/apt;12;Meidling;1206;2;2.3;3.5;2.6;4.9;4.1;4.4;4.1;2;0;56;1;48.178035;16.323587
6550616;34262164;Shared room;9;Alsergrund;904;1;3.1;4.7;2.5;4.8;3.9;4.7;4.9;3;1;40;1;48.224502;16.352912
6409601;33429126;Entire home/apt;9;Alsergrund;904;1;4.7;4.8;4;4.6;3.9;5;4.1;4;0;56;1;48.226846;16.354755
2132823;10862176;Entire home/apt;14;Penzing;1402;0;2.1;3.7;4.2;4;4.2;4.2;4.6;3;2;88;1;48.19819;16.306577
1802016;9447357;Private room;15;Rudolfsheim-Fuenfhaus;1502;9;4.2;5;4.4;4.6;4.7;4.5;4.1;2;1;21;1;48.1977;16.333571
5930720;30792919;Entire home/apt;5;Margareten;503;3;4.8;4;3.1;4.1;4.8;4.3;4.1;2;1;115;2;48.188884;16.357863
3900150;7993591;Entire home/apt;7;Neubau;703;0;3.6;4.3;3.6;4.5;4.5;4.9;5;2;1;56;1;48.196675;16.342482
726561;3194531;Private room;15;Rudolfsheim-Fuenfhaus;1504;48;3.3;4.7;3.8;4;4.1;4.7;4.8;1;1;47;1;48.18595;16.333653
1139374;6249404;Private room;3;Landstrasse;309;3;2;4.5;4.8;4.9;4.8;4;4.6;2;1;45;2;48.197581;16.389839
4430296;22999411;Entire home/apt;7;Neubau;704;5;2.5;4.8;3.9;4.7;4.7;4.9;4.3;4;1;62;1;48.201703;16.342106
3588854;10931373;Private room;5;Margareten;501;2;2;3.9;2.7;4.9;3.9;4.7;4.4;3;1;61;2;48.191368;16.362396
2090429;10669449;Private room;4;Wieden;402;3;3.3;4.8;4.8;4.6;3.5;3.8;4.3;2;1;45;2;48.194181;16.37526
4328060;22474486;Private room;2;Leopoldstadt;203;0;4.7;3.6;3;4;3.7;4.7;3.2;2;1;33;1;48.22015;16.371219
5553562;23911606;Private room;3;Landstrasse;301;1;4.8;3.9;3.4;4.2;4.6;4.1;5;2;1;45;1;48.210411;16.394648
264707;1143756;Entire home/apt;2;Leopoldstadt;207;171;3.1;5;4.2;4.4;4.5;3.9;4.4;2;1;53;2;48.22041;16.398418
6831987;35578469;Private room;17;Hernals;1702;0;3.8;4.1;3.3;4.7;4.1;4.8;3.7;2;1;23;6;48.215634;16.337854
6946241;36421239;Private room;15;Rudolfsheim-Fuenfhaus;1503;0;2.1;4.1;4.4;4.6;4.2;4.5;4.4;1;1;25;1;48.193333;16.334123
5496551;28507660;Entire home/apt;6;Mariahilf;602;5;3.5;5;2.6;4.1;4.4;4.9;4;4;2;78;3;48.191478;16.348911
7259128;38004829;Private room;7;Neubau;704;1;4.6;4.3;4.7;4.1;4.1;4.2;4.4;2;1;34;1;48.201177;16.338036
5791327;30045715;Entire home/apt;10;Favoriten;1004;2;4;4.5;4.9;4;4;4.5;2.4;4;1;66;2;48.181029;16.375378
381764;1867872;Entire home/apt;3;Landstrasse;304;3;4.9;4.6;4.2;5;3.7;4;4.9;4;1;134;3;48.191664;16.386315
1339018;5330901;Entire home/apt;12;Meidling;1207;3;3.5;4.2;2.9;4.4;4.1;5;4.3;;3;169;7;48.175481;16.316729
1809815;8380255;Entire home/apt;2;Leopoldstadt;207;1;2.1;4.2;4.6;4.3;4.5;3.8;3.4;4;1;73;3;48.219231;16.398718
6581271;20860999;Entire home/apt;13;Hietzing;1306;0;3;4.8;4.9;4.5;3.6;3.9;3.7;4;1;73;1;48.177852;16.282458
5999228;9462226;Private room;2;Leopoldstadt;202;0;2.4;4.7;4.8;4.7;4.6;3.9;4.9;2;1;68;1;48.220099;16.387092
7357420;19647525;Private room;15;Rudolfsheim-Fuenfhaus;1505;0;4.5;4;3.9;4.1;4.3;4.5;4.4;2;1;28;1;48.190554;16.330516
849260;4192982;Entire home/apt;7;Neubau;705;1;4.6;5;2.8;4.5;3.6;4.9;4.7;;3;96;2;48.206473;16.33917
169672;808772;Private room;4;Wieden;403;181;4.9;3.8;4.5;4.7;3.7;4.1;4.9;1;1;40;2;48.196331;16.363754
860550;1440944;Entire home/apt;4;Wieden;403;27;2.5;4.4;3;4.7;4.2;3.7;4;3;1;55;2;48.193234;16.366898
821451;4313471;Entire home/apt;9;Alsergrund;904;6;2.5;4.6;4.3;4.9;4.2;4.8;4.2;4;2;101;3;48.225742;16.349413
3097845;7608847;Private room;1;Innere Stadt;101;94;3.8;5;3.9;4.6;3.7;4.4;4.6;3;1;73;1;48.21173;16.376655
1533279;8176314;Private room;19;Doebling;1905;24;3.8;4.9;2.9;4.6;4.7;3.8;4;2;1;34;2;48.246015;16.348493
4187657;1915441;Entire home/apt;5;Margareten;503;16;4.9;4.9;3.7;4.9;4.7;3.9;4.4;2;0;68;1;48.186718;16.353591
4427841;16694215;Private room;10;Favoriten;1022;6;2.1;3.9;3.7;4.6;3.9;4.7;4.2;2;1;40;;48.181485;16.377436
813826;358163;Entire home/apt;22;Donaustadt;2232;3;3.5;3.6;2.7;4.6;4;4.3;3.8;4;0;89;3;48.236683;16.422915
5858267;4265931;Private room;2;Leopoldstadt;205;2;2.4;3.7;2.5;4.7;4.8;4.9;3.6;2;1;23;2;48.21815;16.386626
6159586;26748651;Private room;9;Alsergrund;904;7;2;4.5;3.2;4.9;5;4.5;4.6;2;1;28;1;48.22836;16.353906
610398;2338301;Entire home/apt;5;Margareten;501;0;3.4;4.5;2.7;4.7;4;5;4.1;4;2;73;2;48.194747;16.356866
2199885;4085852;Entire home/apt;4;Wieden;402;3;4.6;4;4.9;4.9;4.1;3.5;4.3;4;2;147;2;48.19017;16.373347
7506220;39322808;Private room;2;Leopoldstadt;202;0;3.5;4.3;2.8;4.6;5;3.9;3.9;4;1;45;1;48.222339;16.383132
177354;108802;Entire home/apt;16;Ottakring;1601;25;3.7;4.9;4.1;4;4;3.5;4.5;4;1;88;2;48.214418;16.335838
967400;1151232;Entire home/apt;8;Josefstadt;802;14;3.1;4.7;2.8;5;4.3;4.5;4.2;;3;86;3;48.210334;16.352852
1205850;6587101;Entire home/apt;6;Mariahilf;602;32;2;4.3;2.9;4.4;4.7;3.8;4.1;4;1;73;3;48.19492;16.35219
1643964;4461006;Private room;12;Meidling;1204;3;3.5;3.8;3.8;4.8;5;5;3.9;1;1;16;1;48.178272;16.33495
7060099;12675946;Entire home/apt;9;Alsergrund;904;0;2;3.8;4.3;4.3;4.6;4.7;4.4;5;1;79;2;48.222857;16.349083
3476364;6526603;Entire home/apt;17;Hernals;1702;21;4.3;5;4.5;4.8;3.8;3.9;3.4;2;0;55;;48.216747;16.327743
4018324;14394398;Entire home/apt;12;Meidling;1205;0;5;4.8;2.7;4;4.9;3.8;4.2;4;1;89;2;48.17971;16.330139
1314438;7142409;Entire home/apt;1;Innere Stadt;106;1;2.2;3.5;4.1;4.5;4.3;4.1;4.7;4;2;226;3;48.211893;16.370473
7046300;20416210;Entire home/apt;19;Doebling;1904;0;3.1;4;3.7;4.9;4.7;4.4;4.3;3;1;71;2;48.235236;16.355226
4956399;5565017;Private room;17;Hernals;1702;0;3.1;4.1;4.3;4.3;4.1;3.8;4.1;2;1;23;2;48.214757;16.33095
6001671;31154517;Shared room;22;Donaustadt;2210;0;3.2;3.9;4.8;4.8;4.4;3.6;3.3;2;1;45;1;48.248012;16.428793
790462;3670642;Entire home/apt;7;Neubau;704;6;5;5;3.4;4.3;4.3;4.1;4.6;2;1;68;4;48.202416;16.339304
6289416;59963;Private room;2;Leopoldstadt;204;0;2.9;4.9;3;4.7;4.4;4.2;3;2;1;68;3;48.219057;16.37896
1684863;8908066;Entire home/apt;20;Brigittenau;2008;4;2.7;4;5;4;4.6;4.3;5;5;2;102;3;48.233735;16.382163
5377792;27584898;Entire home/apt;2;Leopoldstadt;202;2;5;4.6;3.2;4.4;4.9;4.5;3;;3;168;1;48.223307;16.385421
5369769;27835367;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1502;1;3.2;4.8;3.9;5;3.8;3.5;3.9;4;1;56;1;48.198305;16.337239
5636368;29176864;Entire home/apt;9;Alsergrund;902;1;4.8;3.7;4.6;4.4;4.4;4.5;4.9;3;1;62;3;48.224877;16.365763
925419;4558118;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1505;59;2;4;2.5;5;3.9;4.8;3.1;4;1;73;1;48.187025;16.325251
7464650;38467709;Entire home/apt;2;Leopoldstadt;207;0;2.5;3.8;4.8;4.1;4.6;3.6;3.6;1;2;35;1;48.221427;16.398948
1225482;6684776;Entire home/apt;1;Innere Stadt;101;2;3.6;4.9;4.5;5;3.5;4.6;4.2;3;1;112;3;48.210713;16.375776
504856;2483311;Entire home/apt;2;Leopoldstadt;203;3;2.3;3.8;3.1;4.3;5;4.2;3.7;5;2;66;3;48.223454;16.373716
4078585;21155916;Entire home/apt;10;Favoriten;1007;0;2;4.2;3;5;4.4;3.9;4.7;3;1;136;2;48.172782;16.36329
1674020;8826782;Entire home/apt;4;Wieden;404;2;4.5;4.1;3.8;4.2;3.9;4.6;4.7;5;1;67;1;48.187554;16.371802
7270657;38067714;Entire home/apt;6;Mariahilf;602;0;4.8;3.6;3.5;4.6;3.8;3.8;4.2;2;1;73;1;48.195177;16.352222
4266371;12898822;Private room;15;Rudolfsheim-Fuenfhaus;1501;20;2.8;3.8;4.3;4.3;3.9;4.8;3.6;2;1;47;2;48.201357;16.330623
4401194;22846630;Private room;15;Rudolfsheim-Fuenfhaus;1503;16;2.3;4.5;4.4;4.4;4;3.8;3.9;2;1;51;2;48.19542;16.337177
1023548;1550817;Entire home/apt;2;Leopoldstadt;207;20;4.2;4.9;5;4.9;3.8;4.2;4.7;3;1;59;4;48.2203;16.397303
671998;1164212;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1501;24;2.7;4.9;2.5;5;4.6;4.3;4.5;3;1;68;1;48.201884;16.337083
2598176;13304975;Entire home/apt;3;Landstrasse;307;5;2.4;4.9;4.7;5;3.9;3.7;4.9;2;0;79;1;48.194464;16.406943
5868570;7666784;Private room;20;Brigittenau;2003;0;2.5;4.5;4.2;4.2;4.6;3.7;3.1;2;1;45;1;48.22869;16.371559
1522352;5982529;Entire home/apt;18;Waehring;1805;3;3.6;4.7;4.8;4.5;4.8;4.1;4.3;2;1;45;5;48.242191;16.298297
3472092;17491843;Private room;17;Hernals;1702;1;3.3;4.4;2.9;4.8;4.7;4.2;4.2;4;1;40;2;48.216881;16.334186
4430134;22996962;Entire home/apt;8;Josefstadt;802;22;4.4;3.5;3.5;4.7;4.6;4.2;4.3;5;2;107;1;48.208855;16.35202
6941627;5857639;Entire home/apt;5;Margareten;503;0;4.9;4.7;4.6;4.8;4.9;3.7;5;4;2;44;3;48.183743;16.351757
5101125;26356935;Private room;2;Leopoldstadt;206;6;4.3;4.2;2.5;4.7;5;4.2;3.8;2;1;33;2;48.217407;16.404719
4926830;5003383;Entire home/apt;10;Favoriten;1001;0;4.2;4.1;4.7;4.9;4.9;4.9;2.7;4;1;68;2;48.180237;16.381569
7230063;24648552;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1507;1;4.6;4.8;3.6;4.3;5;3.9;4.5;2;1;51;1;48.199713;16.32011
2938748;1413047;Private room;1;Innere Stadt;101;8;2.8;3.9;4.8;4.4;3.6;4;4.2;2;1;113;1;48.209215;16.375992
6369976;32408673;Private room;8;Josefstadt;802;0;3.2;4;3.4;4.4;4.1;4.6;4.9;2;1;46;1;48.211234;16.344281
4275735;22198099;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1502;1;2.5;3.8;4.7;4.7;5;4.3;4.5;2;1;62;3;48.198014;16.333504
6372609;32071092;Private room;18;Waehring;1802;0;5;3.7;4.3;4.2;4.9;3.5;4.1;2;1;113;1;48.227775;16.348904
430037;1391676;Entire home/apt;1;Innere Stadt;106;9;2.6;4.2;3.4;4.4;3.9;4.2;4.1;;2;192;;48.210544;16.369267
3167423;11259443;Private room;22;Donaustadt;2227;0;4;4.6;2.7;5;4.1;4.5;4.1;2;1;34;2;48.203382;16.516548
6194397;27374162;Entire home/apt;7;Neubau;701;2;2.8;4.7;2.5;4.2;4.6;4.4;4.9;3;2;102;1;48.203449;16.355757
5987104;18133028;Entire home/apt;8;Josefstadt;802;0;4.7;4.7;2.8;4.2;4.8;3.9;4.5;4;2;113;1;48.209645;16.345104
6431540;12892615;Private room;7;Neubau;702;12;4.2;4.8;4.6;4.6;4.5;4.9;4.2;2;1;62;1;48.202316;16.360365
2535167;9783136;Entire home/apt;5;Margareten;504;56;4.6;4;4.3;4.4;5;4.7;4.3;3;1;73;2;48.191982;16.355021
1509622;4229178;Entire home/apt;5;Margareten;501;4;2.1;5;3.4;5;3.5;3.8;4.8;3;1;119;2;48.19646;16.357178
741195;3877951;Entire home/apt;3;Landstrasse;302;4;2.1;4.6;3.6;4.7;3.6;4.7;4.7;2;1;78;5;48.204743;16.397067
4132505;21438349;Entire home/apt;7;Neubau;702;25;2;4.8;3.1;4.9;3.7;4.4;4.6;2;0;45;2;48.20165;16.351508
6139199;21510270;Entire home/apt;3;Landstrasse;301;0;2.9;3.6;2.5;4.5;4.8;4.7;4.3;2;1;102;1;48.210127;16.388922
7059600;36971978;Private room;7;Neubau;703;0;5;4.9;4;4.4;4.7;4.6;4.7;2;1;37;1;48.198667;16.346379
2061568;4304771;Entire home/apt;2;Leopoldstadt;201;1;4.3;5;2.9;4.3;5;5;4.2;4;1;72;14;48.223428;16.399987
6937256;36370502;Entire home/apt;14;Penzing;1403;1;2.6;4;3.9;4.5;3.8;3.7;4.6;2;1;40;1;48.192163;16.301587
979655;5362123;Entire home/apt;12;Meidling;1207;1;2.5;3.5;4.1;4.7;4.1;5;4.5;3;1;45;;48.175997;16.323838
6497861;3380347;Private room;4;Wieden;403;0;2.2;4.4;2.9;4.3;4;3.8;4;2;1;43;1;48.193697;16.36697
603747;2988134;Entire home/apt;5;Margareten;503;0;3.5;4.2;3.6;4.6;4.2;3.9;4.7;5;1;77;;48.186861;16.350557
2982963;5316969;Entire home/apt;3;Landstrasse;306;1;3.5;4.4;4.5;4.6;4.1;4.8;4.1;4;2;56;2;48.19824;16.396492
6537588;34190570;Private room;6;Mariahilf;602;7;4.8;4.8;4.1;4.7;4;3.9;4.5;2;1;36;2;48.188817;16.343728
2238022;8443421;Entire home/apt;12;Meidling;1201;11;3.2;4.5;4;4.7;5;4.4;3;4;1;64;2;48.183221;16.334003
2240588;11442537;Entire home/apt;18;Waehring;1802;2;2.3;3.6;2.7;4.4;4.7;4.6;3.6;;1;85;3;48.226749;16.345706
1513861;7997635;Private room;3;Landstrasse;302;4;2.8;3.7;3.7;5;4.2;4.3;4.4;4;1;54;1;48.203236;16.384109
4627782;23967540;Entire home/apt;7;Neubau;705;7;4.9;3.7;2.9;4.6;4.6;4.7;4.9;5;2;107;1;48.205859;16.348245
170561;813654;Entire home/apt;20;Brigittenau;2003;5;2.4;5;3.8;4.7;4.6;4;3.4;3;1;55;7;48.226557;16.369986
3526297;5903756;Entire home/apt;5;Margareten;504;7;4.9;4.9;2.5;4.3;3.6;5;4.8;;3;147;3;48.187066;16.347205
4577367;6802129;Entire home/apt;18;Waehring;1803;6;2.3;4.7;4.3;4;4.5;4.2;3;;2;101;2;48.220273;16.340439
677106;3442597;Entire home/apt;13;Hietzing;1308;10;3.5;4.7;3.8;4.5;5;4.1;3.8;;2;108;;48.17149;16.284583
5442417;3050277;Entire home/apt;17;Hernals;1702;1;4.6;3.7;3.3;4.4;4.2;4.4;3;5;1;226;1;48.216757;16.328988
1306724;3962440;Entire home/apt;9;Alsergrund;904;21;3.1;3.5;4.7;4.3;3.6;3.5;4.4;3;1;56;;48.231454;16.352898
2588924;7778816;Entire home/apt;3;Landstrasse;310;2;3.3;4.6;4.4;4.2;3.6;5;5;4;1;78;2;48.196848;16.405366
4889911;2457837;Private room;21;Floridsdorf;2122;13;2.9;3.6;4.7;4.9;3.9;4.2;2.7;4;1;33;1;48.257546;16.396834
3480516;17532419;Entire home/apt;4;Wieden;402;16;3.2;4;3;4.7;3.8;3.5;4.8;4;1;101;1;48.18913;16.379089
1750686;2029608;Private room;8;Josefstadt;802;51;2.9;4.5;2.6;4.1;4.9;4.1;5;4;1;44;1;48.206886;16.350364
4365176;4619638;Private room;7;Neubau;704;0;4;3.9;3.3;4.5;4;5;4;3;1;55;2;48.200516;16.339838
817905;4295415;Private room;7;Neubau;701;1;3.1;4.8;2.7;4.9;3.6;4.2;4.7;1;1;28;20;48.202662;16.352083
2973394;4259916;Entire home/apt;12;Meidling;1206;0;4.5;4.7;5;4.7;4.3;4;3.3;3;1;89;2;48.180508;16.324946
2472263;9412682;Entire home/apt;3;Landstrasse;306;37;3.3;3.7;3;4.4;4.8;3.7;4.8;2;1;55;3;48.199088;16.397238
3333708;16051199;Private room;18;Waehring;1803;0;4.5;4.6;4.3;4.3;5;4.2;3.8;2;1;34;7;48.217903;16.339029
1609199;8570851;Entire home/apt;9;Alsergrund;901;11;4.8;4.1;2.5;4.7;3.8;4.1;4.9;3;1;89;4;48.228408;16.355461
6817266;35696841;Entire home/apt;8;Josefstadt;801;0;3.2;3.6;4.3;4.7;4.5;3.9;4.5;5;2;395;1;48.213169;16.348138
4245057;22030223;Entire home/apt;6;Mariahilf;601;1;2.5;3.7;5;4.6;5;4.3;5;4;2;90;1;48.199879;16.362925
7334699;38427483;Entire home/apt;10;Favoriten;1022;1;4.6;4.4;4;4;4.3;3.7;2.2;2;0;30;2;48.174818;16.378435
4801039;24735402;Entire home/apt;22;Donaustadt;2232;0;2.1;3.8;2.9;4.2;3.6;4.7;3.8;2;1;136;2;48.242877;16.423628
5823804;518644;Entire home/apt;5;Margareten;501;0;3.2;4.8;4.9;4.4;5;4.8;4.7;2;0;79;1;48.194651;16.360703
5109180;113168;Entire home/apt;2;Leopoldstadt;204;28;2.1;5;4.9;4.5;4.6;4.2;3.2;2;0;56;1;48.217031;16.38271
7314638;38321689;Entire home/apt;7;Neubau;702;0;3.6;3.8;4.6;4;3.7;5;4.1;2;1;73;3;48.201249;16.355779
253081;1328634;Entire home/apt;19;Doebling;1906;16;3.1;4.8;2.6;4.1;4.4;4.2;4.6;;4;169;3;48.256422;16.351068
280960;1280331;Entire home/apt;6;Mariahilf;603;16;2.5;3.5;4.7;4.4;4.6;4.5;4.7;5;1;73;2;48.191225;16.34279
6917905;1215201;Entire home/apt;1;Innere Stadt;106;0;3.6;3.7;2.6;4;3.9;3.9;5;;2;124;1;48.211982;16.36981
1108213;5874520;Entire home/apt;10;Favoriten;1002;3;4.4;4.2;4.5;4.3;5;4.4;3.9;2;1;62;7;48.174869;16.396091
3956751;20508013;Entire home/apt;2;Leopoldstadt;207;2;2.7;4;3.2;4.3;4.7;4.4;4.2;;2;294;3;48.22061;16.406273
6805941;31577064;Private room;17;Hernals;1702;6;2.3;4.1;3.3;4.5;5;4.9;3.9;2;1;15;3;48.218006;16.33438
6402583;22256147;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1503;8;4.9;4.1;3.7;4.5;4.1;4.7;4.4;4;1;68;1;48.194297;16.332907
3126519;10326809;Private room;15;Rudolfsheim-Fuenfhaus;1503;4;3.8;4;3.6;4.7;4.2;3.5;4.4;2;1;40;1;48.189401;16.336123
4277828;12717769;Private room;8;Josefstadt;801;0;3.4;4;4.8;4.4;3.6;4;5;2;1;23;1;48.213243;16.345829
583480;2875437;Entire home/apt;2;Leopoldstadt;203;10;3.7;4.4;4.9;4.8;4.2;4.3;4.4;4;2;101;2;48.225099;16.368144
6237922;11545063;Private room;6;Mariahilf;603;1;4.9;3.8;3.9;4.1;4.4;4.8;5;2;1;38;1;48.192173;16.34403
3420880;10844842;Entire home/apt;5;Margareten;501;17;2.9;3.6;4.4;4;3.7;4.5;4.5;;3;68;1;48.19522;16.359022
2064084;10561541;Entire home/apt;20;Brigittenau;2005;30;2.1;4;4.2;4.1;3.5;4.9;3.3;3;1;42;6;48.230542;16.366178
